id,alive,request,resolve,url,subdomain,level,cname,ip,public,cdn,port,status,reason,title,banner,cidr,asn,org,addr,isp,source
329,1,1,1,https://app-proxy.vipkid.com.cn,app-proxy.vipkid.com.cn,1,ali-public-core-waf.vipkid.com.cn,39.97.5.223,1,1,443,200,OK,暂停服务,,39.97.0.0/17,AS37963,Hangzhou Alibaba Advertising Co. Ltd.,中国北京北京市,阿里云,AlienVaultQuery
107,1,1,1,http://app-vklm.vipkid.com.cn,app-vklm.vipkid.com.cn,1,app-vklm.vipkid.com.cn.damiwangxiao.com,49.51.67.147,1,1,80,404,Not Found,'404 page not found\n',openresty,49.51.66.0/23,AS132203,Tencent Building Kejizhongyi Avenue,美国加利福尼亚圣何塞,腾讯,IP138Query
112,1,1,1,https://app-vklm.vipkid.com.cn,app-vklm.vipkid.com.cn,1,app-vklm.vipkid.com.cn.damiwangxiao.com,49.51.67.147,1,1,443,404,Not Found,'404 page not found\n',openresty,49.51.66.0/23,AS132203,Tencent Building Kejizhongyi Avenue,美国加利福尼亚圣何塞,腾讯,IP138Query
167,1,1,1,http://aserver-emas.vipkid.com.cn,aserver-emas.vipkid.com.cn,1,aserver-emas.vipkid.com.cn,39.97.4.199,1,0,80,403,Forbidden,403 Forbidden,,39.97.0.0/17,AS37963,Hangzhou Alibaba Advertising Co. Ltd.,中国北京北京市,阿里云,IP138Query
177,1,1,1,https://aserver-emas.vipkid.com.cn,aserver-emas.vipkid.com.cn,1,aserver-emas.vipkid.com.cn,39.97.4.199,1,0,443,403,Forbidden,403 Forbidden,,39.97.0.0/17,AS37963,Hangzhou Alibaba Advertising Co. Ltd.,中国北京北京市,阿里云,IP138Query
206,1,1,1,http://audio-file.vipkid.com.cn,audio-file.vipkid.com.cn,1,s3-website.cn-north-1.amazonaws.com.cn,54.222.48.33,1,1,80,403,Forbidden,124非法阻断,ADM/2.1.1,54.222.48.0/24,AS55960,Beijing Guanghuan Xinwang Digital,中国北京北京市,联通,AlienVaultQuery
434,0,0,1,https://audio-file.vipkid.com.cn,audio-file.vipkid.com.cn,1,s3-website.cn-north-1.amazonaws.com.cn,54.222.48.33,1,1,443,,"(MaxRetryError(""HTTPSConnectionPool(host='audio-file.vipkid.com.cn', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000001C10CEFC190>, 'Connection to audio-file.vipkid.com.cn timed out. (connect timeout=13)'))""),)",,,54.222.48.0/24,AS55960,Beijing Guanghuan Xinwang Digital,中国北京北京市,联通,AlienVaultQuery
233,1,1,1,http://audio.vipkid.com.cn,audio.vipkid.com.cn,1,s3-website.cn-north-1.amazonaws.com.cn,54.222.50.33,1,1,80,403,Forbidden,154非法阻断,ADM/2.1.1,54.222.50.0/24,AS55960,Beijing Guanghuan Xinwang Digital,中国北京北京市,联通,AlienVaultQuery
435,0,0,1,https://audio.vipkid.com.cn,audio.vipkid.com.cn,1,s3-website.cn-north-1.amazonaws.com.cn,54.222.50.33,1,1,443,,"(MaxRetryError(""HTTPSConnectionPool(host='audio.vipkid.com.cn', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000001C10CB110D0>, 'Connection to audio.vipkid.com.cn timed out. (connect timeout=13)'))""),)",,,54.222.50.0/24,AS55960,Beijing Guanghuan Xinwang Digital,中国北京北京市,联通,AlienVaultQuery
304,1,1,1,http://auth2.vipkid.com.cn,auth2.vipkid.com.cn,1,ali-public-noncore-nowaf.vipkid.com.cn,39.105.225.55,1,0,80,403,Forbidden,403 Forbidden,,39.104.0.0/15,AS37963,Hangzhou Alibaba Advertising Co. Ltd.,中国北京北京市,阿里云,Brute
308,1,1,1,https://auth2.vipkid.com.cn,auth2.vipkid.com.cn,1,ali-public-noncore-nowaf.vipkid.com.cn,39.105.225.55,1,0,443,403,Forbidden,403 Forbidden,,39.104.0.0/15,AS37963,Hangzhou Alibaba Advertising Co. Ltd.,中国北京北京市,阿里云,Brute
350,1,1,1,https://autodiscover.vipkid.com.cn,autodiscover.vipkid.com.cn,1,mail.vipkid.com.cn,103.244.234.243,1,1,443,200,OK,Outlook,"Microsoft-IIS/10.0,ASP.NET",103.244.232.0/22,AS4808,China Unicom,中国北京北京市,电信,CrtshQuery
372,1,1,1,http://autodiscover.vipkid.com.cn,autodiscover.vipkid.com.cn,1,mail.vipkid.com.cn,103.244.234.243,1,1,80,200,OK,Outlook,"Microsoft-IIS/10.0,ASP.NET",103.244.232.0/22,AS4808,China Unicom,中国北京北京市,电信,CrtshQuery
247,0,1,1,http://benchmark-gtm.vipkid.com.cn,benchmark-gtm.vipkid.com.cn,1,"benchmark.vipkid.com.cn.w.cdngslb.com,benchmark.vipkid.com.cn.w.cdngslb.com,benchmark.vipkid.com.cn.w.cdngslb.com,benchmark.vipkid.com.cn.w.cdngslb.com,benchmark.vipkid.com.cn.w.cdngslb.com,benchmark.vipkid.com.cn.w.cdngslb.com,benchmark.vipkid.com.cn.w.cdngslb.com,benchmark.vipkid.com.cn.w.cdngslb.com","8.38.121.227,8.38.121.231,8.38.121.230,8.38.121.232,8.38.121.225,8.38.121.229,8.38.121.228,8.38.121.226","1,1,1,1,1,1,1,1",1,80,502,Bad Gateway,'',"Tengine,vcache17.cn2560[0,0,502-257,M], vcache14.cn2560[30,1,502001]","8.38.120.0/21,8.38.120.0/21,8.38.120.0/21,8.38.120.0/21,8.38.120.0/21,8.38.120.0/21,8.38.120.0/21,8.38.120.0/21","AS3356,AS3356,AS3356,AS3356,AS3356,AS3356,AS3356,AS3356","LEVEL3,LEVEL3,LEVEL3,LEVEL3,LEVEL3,LEVEL3,LEVEL3,LEVEL3","美国,美国,美国,美国,美国,美国,美国,美国","Level3,Level3,Level3,Level3,Level3,Level3,Level3,Level3",AlienVaultQuery
248,0,0,1,https://benchmark-gtm.vipkid.com.cn,benchmark-gtm.vipkid.com.cn,1,"benchmark.vipkid.com.cn.w.cdngslb.com,benchmark.vipkid.com.cn.w.cdngslb.com,benchmark.vipkid.com.cn.w.cdngslb.com,benchmark.vipkid.com.cn.w.cdngslb.com,benchmark.vipkid.com.cn.w.cdngslb.com,benchmark.vipkid.com.cn.w.cdngslb.com,benchmark.vipkid.com.cn.w.cdngslb.com,benchmark.vipkid.com.cn.w.cdngslb.com","8.38.121.227,8.38.121.231,8.38.121.230,8.38.121.232,8.38.121.225,8.38.121.229,8.38.121.228,8.38.121.226","1,1,1,1,1,1,1,1",1,443,,"(MaxRetryError(""HTTPSConnectionPool(host='benchmark-gtm.vipkid.com.cn', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLError(1, '[SSL: SSLV3_ALERT_HANDSHAKE_FAILURE] sslv3 alert handshake failure (_ssl.c:1123)')))""),)",,,"8.38.120.0/21,8.38.120.0/21,8.38.120.0/21,8.38.120.0/21,8.38.120.0/21,8.38.120.0/21,8.38.120.0/21,8.38.120.0/21","AS3356,AS3356,AS3356,AS3356,AS3356,AS3356,AS3356,AS3356","LEVEL3,LEVEL3,LEVEL3,LEVEL3,LEVEL3,LEVEL3,LEVEL3,LEVEL3","美国,美国,美国,美国,美国,美国,美国,美国","Level3,Level3,Level3,Level3,Level3,Level3,Level3,Level3",AlienVaultQuery
75,1,1,1,http://benchmark-vkcdn-usa.vipkid.com.cn,benchmark-vkcdn-usa.vipkid.com.cn,1,benchmark-vkcdn-usa.vipkid.com.cn.dinocdn.com,39.97.197.64,1,1,80,404,Not Found,404 Not Found,,39.97.192.0/21,AS37963,Hangzhou Alibaba Advertising Co. Ltd.,中国北京北京市,阿里云,CrtshQuery
78,1,1,1,https://benchmark-vkcdn-usa.vipkid.com.cn,benchmark-vkcdn-usa.vipkid.com.cn,1,benchmark-vkcdn-usa.vipkid.com.cn.dinocdn.com,39.97.197.64,1,1,443,404,Not Found,404 Not Found,,39.97.192.0/21,AS37963,Hangzhou Alibaba Advertising Co. Ltd.,中国北京北京市,阿里云,CrtshQuery
394,0,0,1,http://bi.vipkid.com.cn,bi.vipkid.com.cn,1,bi.vipkid.com.cn,10.29.1.250,0,0,80,,"(MaxRetryError(""HTTPConnectionPool(host='bi.vipkid.com.cn', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000001C10CBC2040>, 'Connection to bi.vipkid.com.cn timed out. (connect timeout=13)'))""),)",,,10.0.0.0/8,AS-,-,内网IP,内网IP,IP138Query
395,0,0,1,https://bi.vipkid.com.cn,bi.vipkid.com.cn,1,bi.vipkid.com.cn,10.29.1.250,0,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='bi.vipkid.com.cn', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000001C10CBC2A90>, 'Connection to bi.vipkid.com.cn timed out. (connect timeout=13)'))""),)",,,10.0.0.0/8,AS-,-,内网IP,内网IP,IP138Query
260,1,1,1,http://blog.vipkid.com.cn,blog.vipkid.com.cn,1,"blog.vipkid.com.cn.cdn20.com,blog.vipkid.com.cn.cdn20.com,blog.vipkid.com.cn.cdn20.com,blog.vipkid.com.cn.cdn20.com","223.151.245.119,218.77.18.142,113.142.81.211,222.243.149.130","1,1,1,1",1,80,200,OK,VIPKid Blog,"nginx,WP Engine","223.144.0.0/12,218.77.0.0/18,113.142.80.0/20,222.240.0.0/13","AS4134,AS4134,AS134768,AS4134","China Telecom,China Telecom,CHINANET SHAANXI province Cloud Base network,China Telecom","中国湖南省常德市,中国湖南省怀化市,中国陕西省西安市,中国湖南省湘潭市","电信,电信,电信,电信",CrtshQuery
264,1,1,1,https://blog.vipkid.com.cn,blog.vipkid.com.cn,1,"blog.vipkid.com.cn.cdn20.com,blog.vipkid.com.cn.cdn20.com,blog.vipkid.com.cn.cdn20.com,blog.vipkid.com.cn.cdn20.com","223.151.245.119,218.77.18.142,113.142.81.211,222.243.149.130","1,1,1,1",1,443,200,OK,VIPKid Blog,"nginx,WP Engine","223.144.0.0/12,218.77.0.0/18,113.142.80.0/20,222.240.0.0/13","AS4134,AS4134,AS134768,AS4134","China Telecom,China Telecom,CHINANET SHAANXI province Cloud Base network,China Telecom","中国湖南省常德市,中国湖南省怀化市,中国陕西省西安市,中国湖南省湘潭市","电信,电信,电信,电信",CrtshQuery
414,0,0,1,https://bugs.vipkid.com.cn,bugs.vipkid.com.cn,1,bugs.vipkid.com.cn,10.16.8.8,0,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='bugs.vipkid.com.cn', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000001C10CCA1AC0>, 'Connection to bugs.vipkid.com.cn timed out. (connect timeout=13)'))""),)",,,10.0.0.0/8,AS-,-,内网IP,内网IP,IP138Query
415,0,0,1,http://bugs.vipkid.com.cn,bugs.vipkid.com.cn,1,bugs.vipkid.com.cn,10.16.8.8,0,0,80,,"(MaxRetryError(""HTTPConnectionPool(host='bugs.vipkid.com.cn', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000001C10CCA13A0>, 'Connection to bugs.vipkid.com.cn timed out. (connect timeout=13)'))""),)",,,10.0.0.0/8,AS-,-,内网IP,内网IP,IP138Query
356,1,1,1,http://campaign.vipkid.com.cn,campaign.vipkid.com.cn,1,"campaign.vipkid.com.cn.w.cdngslb.com,campaign.vipkid.com.cn.w.cdngslb.com,campaign.vipkid.com.cn.w.cdngslb.com,campaign.vipkid.com.cn.w.cdngslb.com,campaign.vipkid.com.cn.w.cdngslb.com,campaign.vipkid.com.cn.w.cdngslb.com,campaign.vipkid.com.cn.w.cdngslb.com,campaign.vipkid.com.cn.w.cdngslb.com","14.215.57.227,14.215.57.226,14.215.57.224,14.215.57.230,14.215.57.228,14.215.57.231,14.215.57.229,14.215.57.225","1,1,1,1,1,1,1,1",1,80,200,OK,VIPKID 在线青少儿英语,"Tengine,cache31.l2su18-3[307,0], cache1.cn2493[316,0]","14.215.32.0/19,14.215.32.0/19,14.215.32.0/19,14.215.32.0/19,14.215.32.0/19,14.215.32.0/19,14.215.32.0/19,14.215.32.0/19","AS58466,AS58466,AS58466,AS58466,AS58466,AS58466,AS58466,AS58466","ChinaNet Guangdong Province Network,ChinaNet Guangdong Province Network,ChinaNet Guangdong Province Network,ChinaNet Guangdong Province Network,ChinaNet Guangdong Province Network,ChinaNet Guangdong Province Network,ChinaNet Guangdong Province Network,ChinaNet Guangdong Province Network","中国广东省广州市,中国广东省广州市,中国广东省广州市,中国广东省广州市,中国广东省广州市,中国广东省广州市,中国广东省广州市,中国广东省广州市","电信,电信,电信,电信,电信,电信,电信,电信",Brute
357,1,1,1,https://campaign.vipkid.com.cn,campaign.vipkid.com.cn,1,"campaign.vipkid.com.cn.w.cdngslb.com,campaign.vipkid.com.cn.w.cdngslb.com,campaign.vipkid.com.cn.w.cdngslb.com,campaign.vipkid.com.cn.w.cdngslb.com,campaign.vipkid.com.cn.w.cdngslb.com,campaign.vipkid.com.cn.w.cdngslb.com,campaign.vipkid.com.cn.w.cdngslb.com,campaign.vipkid.com.cn.w.cdngslb.com","14.215.57.227,14.215.57.226,14.215.57.224,14.215.57.230,14.215.57.228,14.215.57.231,14.215.57.229,14.215.57.225","1,1,1,1,1,1,1,1",1,443,200,OK,VIPKID 在线青少儿英语,"Tengine,cache68.l2su18-3[252,0], cache4.cn2493[259,0]","14.215.32.0/19,14.215.32.0/19,14.215.32.0/19,14.215.32.0/19,14.215.32.0/19,14.215.32.0/19,14.215.32.0/19,14.215.32.0/19","AS58466,AS58466,AS58466,AS58466,AS58466,AS58466,AS58466,AS58466","ChinaNet Guangdong Province Network,ChinaNet Guangdong Province Network,ChinaNet Guangdong Province Network,ChinaNet Guangdong Province Network,ChinaNet Guangdong Province Network,ChinaNet Guangdong Province Network,ChinaNet Guangdong Province Network,ChinaNet Guangdong Province Network","中国广东省广州市,中国广东省广州市,中国广东省广州市,中国广东省广州市,中国广东省广州市,中国广东省广州市,中国广东省广州市,中国广东省广州市","电信,电信,电信,电信,电信,电信,电信,电信",Brute
370,1,1,1,http://campus2018.vipkid.com.cn,campus2018.vipkid.com.cn,1,ali-public-noncore.vipkid.com.cn,39.105.225.55,1,1,80,200,OK,VIPKID招聘_VIPKID招聘信息 - VIPKID在线青少儿英语,,39.104.0.0/15,AS37963,Hangzhou Alibaba Advertising Co. Ltd.,中国北京北京市,阿里云,BaiduSearch
371,1,1,1,https://campus2018.vipkid.com.cn,campus2018.vipkid.com.cn,1,ali-public-noncore.vipkid.com.cn,39.105.225.55,1,1,443,200,OK,VIPKID招聘_VIPKID招聘信息 - VIPKID在线青少儿英语,,39.104.0.0/15,AS37963,Hangzhou Alibaba Advertising Co. Ltd.,中国北京北京市,阿里云,BaiduSearch
211,1,1,1,http://cdn-emas.vipkid.com.cn,cdn-emas.vipkid.com.cn,1,"cdn-emas.vipkid.com.cn.w.cdngslb.com,cdn-emas.vipkid.com.cn.w.cdngslb.com,cdn-emas.vipkid.com.cn.w.cdngslb.com,cdn-emas.vipkid.com.cn.w.cdngslb.com,cdn-emas.vipkid.com.cn.w.cdngslb.com,cdn-emas.vipkid.com.cn.w.cdngslb.com,cdn-emas.vipkid.com.cn.w.cdngslb.com","58.46.5.228,175.6.49.240,175.6.49.243,175.6.49.241,175.6.49.244,175.6.49.248,175.6.49.242","1,1,1,1,1,1,1",1,80,403,Forbidden,'\n\nAccessDenied\nThe bucket you access does not belong to you.\n60CAE2F4940B6936360E46B9\nvk-emas-cdn.oss-cn-beijing.aliyuncs.com\n\n',"Tengine,cache13.l2cn3013[72,72,403-1280,M], cache31.l2cn3013[75,0], vcache23.cn2560[96,96,403-1280,M], vcache11.cn2560[98,0]","58.44.0.0/14,175.6.32.0/19,175.6.32.0/19,175.6.32.0/19,175.6.32.0/19,175.6.32.0/19,175.6.32.0/19","AS4134,AS63835,AS63835,AS63835,AS63835,AS63835,AS63835","China Telecom,No.293 Wanbao Avenue,No.293 Wanbao Avenue,No.293 Wanbao Avenue,No.293 Wanbao Avenue,No.293 Wanbao Avenue,No.293 Wanbao Avenue","中国湖南省娄底市,中国湖南省长沙市,中国湖南省长沙市,中国湖南省长沙市,中国湖南省长沙市,中国湖南省长沙市,中国湖南省长沙市","电信,电信,电信,电信,电信,电信,电信",AlienVaultQuery
216,1,1,1,https://cdn-emas.vipkid.com.cn,cdn-emas.vipkid.com.cn,1,"cdn-emas.vipkid.com.cn.w.cdngslb.com,cdn-emas.vipkid.com.cn.w.cdngslb.com,cdn-emas.vipkid.com.cn.w.cdngslb.com,cdn-emas.vipkid.com.cn.w.cdngslb.com,cdn-emas.vipkid.com.cn.w.cdngslb.com,cdn-emas.vipkid.com.cn.w.cdngslb.com,cdn-emas.vipkid.com.cn.w.cdngslb.com","58.46.5.228,175.6.49.240,175.6.49.243,175.6.49.241,175.6.49.244,175.6.49.248,175.6.49.242","1,1,1,1,1,1,1",1,443,403,Forbidden,'\n\nAccessDenied\nThe bucket you access does not belong to you.\n60CAE2F4940B6936360E46B9\nvk-emas-cdn.oss-cn-beijing.aliyuncs.com\n\n',"Tengine,cache13.l2cn3013[72,72,403-1280,M], cache31.l2cn3013[75,0], vcache23.cn2560[0,0,403-0,H], vcache20.cn2560[1,0]","58.44.0.0/14,175.6.32.0/19,175.6.32.0/19,175.6.32.0/19,175.6.32.0/19,175.6.32.0/19,175.6.32.0/19","AS4134,AS63835,AS63835,AS63835,AS63835,AS63835,AS63835","China Telecom,No.293 Wanbao Avenue,No.293 Wanbao Avenue,No.293 Wanbao Avenue,No.293 Wanbao Avenue,No.293 Wanbao Avenue,No.293 Wanbao Avenue","中国湖南省娄底市,中国湖南省长沙市,中国湖南省长沙市,中国湖南省长沙市,中国湖南省长沙市,中国湖南省长沙市,中国湖南省长沙市","电信,电信,电信,电信,电信,电信,电信",AlienVaultQuery
480,0,0,1,https://ci.vipkid.com.cn,ci.vipkid.com.cn,1,ci.vipkid.com.cn,10.88.1.8,0,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='ci.vipkid.com.cn', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000001C10D3F8430>, 'Connection to ci.vipkid.com.cn timed out. (connect timeout=13)'))""),)",,,10.0.0.0/8,AS-,-,内网IP,内网IP,Brute
481,0,0,1,http://ci.vipkid.com.cn,ci.vipkid.com.cn,1,ci.vipkid.com.cn,10.88.1.8,0,0,80,,"(MaxRetryError(""HTTPConnectionPool(host='ci.vipkid.com.cn', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000001C10D373DF0>, 'Connection to ci.vipkid.com.cn timed out. (connect timeout=13)'))""),)",,,10.0.0.0/8,AS-,-,内网IP,内网IP,Brute
165,1,1,1,http://client.vipkid.com.cn,client.vipkid.com.cn,1,ali-public-core-waf.vipkid.com.cn,39.97.5.223,1,1,80,200,OK,'',,39.97.0.0/17,AS37963,Hangzhou Alibaba Advertising Co. Ltd.,中国北京北京市,阿里云,IP138Query
171,1,1,1,https://client.vipkid.com.cn,client.vipkid.com.cn,1,ali-public-core-waf.vipkid.com.cn,39.97.5.223,1,1,443,200,OK,'',,39.97.0.0/17,AS37963,Hangzhou Alibaba Advertising Co. Ltd.,中国北京北京市,阿里云,IP138Query
318,1,1,1,http://cloud.vipkid.com.cn,cloud.vipkid.com.cn,1,"1042782.p23.tc.cdntip.com,1042782.p23.tc.cdntip.com,1042782.p23.tc.cdntip.com,1042782.p23.tc.cdntip.com,1042782.p23.tc.cdntip.com,1042782.p23.tc.cdntip.com,1042782.p23.tc.cdntip.com,1042782.p23.tc.cdntip.com","183.66.103.181,119.147.33.87,121.12.122.120,222.242.193.68,183.66.105.184,121.12.122.81,183.66.103.81,113.96.154.108","1,1,1,1,1,1,1,1",1,80,405,Method Not Allowed,"'{""errorcode"":-46629,""errormsg"":""bucket not exist, retcode:-46629""}'",TencentCOS,"183.66.96.0/20,119.147.32.0/20,121.12.112.0/20,222.240.0.0/13,183.66.96.0/20,121.12.112.0/20,183.66.96.0/20,113.96.154.0/23","AS134420,AS4816,AS134763,AS4134,AS134420,AS134763,AS134420,AS58543","Chongqing Telecom,China Telecom (Group),ChinaNet Guangdong Province Network,China Telecom,Chongqing Telecom,ChinaNet Guangdong Province Network,Chongqing Telecom,Guangdong","中国重庆重庆市,中国广东省深圳市,中国广东省东莞市,中国湖南省岳阳市,中国重庆重庆市,中国广东省东莞市,中国重庆重庆市,中国广东省潮州市","电信,电信,电信,电信,电信,电信,电信,电信",Brute
324,1,1,1,https://cloud.vipkid.com.cn,cloud.vipkid.com.cn,1,"1042782.p23.tc.cdntip.com,1042782.p23.tc.cdntip.com,1042782.p23.tc.cdntip.com,1042782.p23.tc.cdntip.com,1042782.p23.tc.cdntip.com,1042782.p23.tc.cdntip.com,1042782.p23.tc.cdntip.com,1042782.p23.tc.cdntip.com","183.66.103.181,119.147.33.87,121.12.122.120,222.242.193.68,183.66.105.184,121.12.122.81,183.66.103.81,113.96.154.108","1,1,1,1,1,1,1,1",1,443,405,Method Not Allowed,"'{""errorcode"":-46629,""errormsg"":""bucket not exist, retcode:-46629""}'",TencentCOS,"183.66.96.0/20,119.147.32.0/20,121.12.112.0/20,222.240.0.0/13,183.66.96.0/20,121.12.112.0/20,183.66.96.0/20,113.96.154.0/23","AS134420,AS4816,AS134763,AS4134,AS134420,AS134763,AS134420,AS58543","Chongqing Telecom,China Telecom (Group),ChinaNet Guangdong Province Network,China Telecom,Chongqing Telecom,ChinaNet Guangdong Province Network,Chongqing Telecom,Guangdong","中国重庆重庆市,中国广东省深圳市,中国广东省东莞市,中国湖南省岳阳市,中国重庆重庆市,中国广东省东莞市,中国重庆重庆市,中国广东省潮州市","电信,电信,电信,电信,电信,电信,电信,电信",Brute
300,1,1,1,http://cmh.vipkid.com.cn,cmh.vipkid.com.cn,1,ali-public-noncore-waf.vipkid.com.cn,39.105.226.119,1,1,80,200,OK,,,39.104.0.0/15,AS37963,Hangzhou Alibaba Advertising Co. Ltd.,中国北京北京市,阿里云,Brute
302,1,1,1,https://cmh.vipkid.com.cn,cmh.vipkid.com.cn,1,ali-public-noncore-waf.vipkid.com.cn,39.105.226.119,1,1,443,200,OK,,,39.104.0.0/15,AS37963,Hangzhou Alibaba Advertising Co. Ltd.,中国北京北京市,阿里云,Brute
426,0,0,1,http://cms.vipkid.com.cn,cms.vipkid.com.cn,1,ali-office-noncore.vipkid.com.cn,10.21.209.209,0,0,80,,"(MaxRetryError(""HTTPConnectionPool(host='cms.vipkid.com.cn', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000001C10D13F3A0>, 'Connection to cms.vipkid.com.cn timed out. (connect timeout=13)'))""),)",,,10.0.0.0/8,AS-,-,内网IP,内网IP,IP138Query
427,0,0,1,https://cms.vipkid.com.cn,cms.vipkid.com.cn,1,ali-office-noncore.vipkid.com.cn,10.21.209.209,0,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='cms.vipkid.com.cn', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000001C10D13FBE0>, 'Connection to cms.vipkid.com.cn timed out. (connect timeout=13)'))""),)",,,10.0.0.0/8,AS-,-,内网IP,内网IP,IP138Query
353,0,0,1,http://code.vipkid.com.cn,code.vipkid.com.cn,1,code.vipkid.com.cn,10.23.1.177,0,0,80,,"(MaxRetryError(""HTTPConnectionPool(host='code.vipkid.com.cn', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000001C10CD0EFA0>, 'Connection to code.vipkid.com.cn timed out. (connect timeout=13)'))""),)",,,10.0.0.0/8,AS-,-,内网IP,内网IP,RapidDNSQuery
354,0,0,1,https://code.vipkid.com.cn,code.vipkid.com.cn,1,code.vipkid.com.cn,10.23.1.177,0,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='code.vipkid.com.cn', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000001C10CE6A610>, 'Connection to code.vipkid.com.cn timed out. (connect timeout=13)'))""),)",,,10.0.0.0/8,AS-,-,内网IP,内网IP,RapidDNSQuery
408,0,0,1,http://config.vipkid.com.cn,config.vipkid.com.cn,1,ali-office-noncore.vipkid.com.cn,10.21.209.209,0,0,80,,"(MaxRetryError(""HTTPConnectionPool(host='config.vipkid.com.cn', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000001C10D1A9160>, 'Connection to config.vipkid.com.cn timed out. (connect timeout=13)'))""),)",,,10.0.0.0/8,AS-,-,内网IP,内网IP,IP138Query
409,0,0,1,https://config.vipkid.com.cn,config.vipkid.com.cn,1,ali-office-noncore.vipkid.com.cn,10.21.209.209,0,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='config.vipkid.com.cn', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000001C10D1A9670>, 'Connection to config.vipkid.com.cn timed out. (connect timeout=13)'))""),)",,,10.0.0.0/8,AS-,-,内网IP,内网IP,IP138Query
258,1,1,1,http://course.vipkid.com.cn,course.vipkid.com.cn,1,ali-public-core-waf.vipkid.com.cn,39.97.5.223,1,0,80,403,Forbidden,403 Forbidden,,39.97.0.0/17,AS37963,Hangzhou Alibaba Advertising Co. Ltd.,中国北京北京市,阿里云,Brute
262,1,1,1,https://course.vipkid.com.cn,course.vipkid.com.cn,1,ali-public-core-waf.vipkid.com.cn,39.97.5.223,1,0,443,403,Forbidden,403 Forbidden,,39.97.0.0/17,AS37963,Hangzhou Alibaba Advertising Co. Ltd.,中国北京北京市,阿里云,Brute
228,0,0,1,https://courseware-gtm.vipkid.com.cn,courseware-gtm.vipkid.com.cn,1,e7821.a.akamaiedge.net,104.82.224.45,1,1,443,,"(MaxRetryError(""HTTPSConnectionPool(host='courseware-gtm.vipkid.com.cn', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLError(1, '[SSL: SSLV3_ALERT_HANDSHAKE_FAILURE] sslv3 alert handshake failure (_ssl.c:1123)')))""),)",,,104.82.224.0/20,AS20940,AKAMAI-ASN1,英国伦敦伦敦,阿卡迈,AlienVaultQuery
229,0,1,1,http://courseware-gtm.vipkid.com.cn,courseware-gtm.vipkid.com.cn,1,e7821.a.akamaiedge.net,104.82.224.45,1,1,80,502,Bad Gateway,'',"Tengine,cache13.cn682[0,0,502-257,M], cache7.cn682[23,0,502001]",104.82.224.0/20,AS20940,AKAMAI-ASN1,英国伦敦伦敦,阿卡迈,AlienVaultQuery
